valore,PRO_COM_T
6976693.576660156,065132
6967026.904541016,060052
6964807.214111328,080050
6957992.138183594,089015
6957689.501342773,075040
6957457.095703125,002016
6954344.8095703125,033007
6953859.815551758,056045
6942045.2744140625,065017
6939185.736328125,061084
6931139.213378906,080027
6926818.748046875,037045
6924932.197875977,041071
6907307.083984375,083001
6888138.5966796875,016056
6884990.970458984,028064
6876316.209350586,111062
6872385.125,082004
6855956.719848633,075043
6847719.531738281,016012
6845281.474975586,039013
6839733.462890625,034033
6836223.094116211,083014
6828101.688598633,014033
6815855.544921875,010028
6805255.5625,024122
6805000.552856445,087019
6798199.5615234375,031008
6796705.7734375,014072
6788074.782714844,086001
6786241.303466797,017107
6784484.5537109375,071033
6779883.184448242,067044
6777462.116821289,073019
6776072.050292969,026013
6775893.236816406,052001
6775588.396118164,073024
6772995.818359375,094038
6770248.135986328,092037
6761230.271362305,024086
6750082.119140625,056060
6742481.14440918,067011
6730194.349365234,063070
6724645.389770508,076095
6710773.396118164,074018
6708771.676635742,070084
6696458.483276367,037020
6694917.59375,081020
6693563.025390625,044063
6692121.30078125,007023
6687031.961303711,035039
6685510.099914551,050027
6685491.671875,075019
6681165.682373047,015230
6672980.437988281,078133
6638727.730957031,027006
6631483.430908203,015181
6628244.458374023,004025
6625877.713378906,066019
6624325.125,064004
6619484.8849487305,044054
6610287.195922852,082067
6603391.63293457,054004
6602783.23046875,091086
6602628.1630859375,033022
6577672.340087891,058075
6575472.978271484,059019
6570840.0,075078
6566859.858276367,075044
6563396.37097168,043012
6561017.8876953125,034051
6557784.038818359,027005
6557338.566894531,082024
6555738.288818359,061090
6550222.8125,065151
6532072.595703125,058035
6528343.703491211,093041
6524872.159667969,090091
6521255.217651367,065039
6519368.470947266,061016
6516836.3876953125,019098
6516298.349975586,091037
6516172.483154297,016086
6513524.2353515625,001115
6507884.76953125,010008
6504801.5625,064064
6502288.607147217,005031
6500980.133300781,014018
6500490.546844482,009002
6493646.814453125,061003
6491123.677368164,057033
6485913.337158203,023097
6474860.897583008,075074
6471263.410644531,052026
6463766.62487793,027021
6460463.965576172,054015
6459667.116821289,075083
6453036.111572266,102044
6445066.1142578125,033010
6439433.408813477,070057
6431260.214401245,003040
6427713.697387695,030072
6425175.8125,064027
6423300.964599609,057025
6422790.138671875,003073
6421766.967285156,015222
6421520.330200195,064007
6413491.367553711,065076
6411470.897705078,031002
6402828.483764648,076080
6402279.390625,064036
6401566.888549805,015087
6383994.119140625,013090
6382059.533203125,064074
6378304.262207031,065122
6377626.0947265625,102040
6371275.181152344,021041
6365858.255737305,025001
6363173.498046875,069001
6357963.70324707,063038
6355258.109863281,065149
6352133.458984375,057035
6351139.673950195,054026
6348580.628662109,079011
6340363.923095703,075068
6327213.712646484,024003
6325707.439697266,017046
6324465.541748047,015151
6324287.357910156,023071
6315298.08215332,009012
6314978.864013672,018037
6305566.239746094,023076
6305102.65222168,070031
6301617.5732421875,058026
6297338.897583008,075087
6277448.160400391,017102
6273359.69921875,011016
6268892.231933594,078012
6268719.108642578,061053
6267825.282470703,017161
6258052.0,022135
6241138.528564453,051025
6221544.292114258,035046
6220167.538818359,048054
6214879.5703125,087014
6212471.0625,016212
6212255.236328125,070081
6204028.239868164,016240
6203383.431396484,059006
6202769.641967773,101027
6197832.08984375,069078
6188917.329589844,066060
6185956.609375,090013
6180263.053222656,012040
6154216.181152344,036026
6151642.725158691,054028
6149265.567504883,074016
6149088.068359375,033018
6148045.46484375,097013
6140764.642089844,009022
6139473.970703125,065158
6136378.671142578,026076
6135101.757324219,004136
6129047.258300781,079047
6128968.483886719,008052
6124522.243652344,027037
6119029.611206055,016008
6116358.5,015185
6114694.818725586,045001
6108983.190917969,010018
6104690.512329102,030044
6097735.907958984,015170
6097087.112670898,078084
6095046.2626953125,094021
6090514.395629883,001189
6087229.7109375,023053
6080964.593994141,015213
6073220.314453125,082041
6060034.7109375,030016
6056148.90625,061102
6055634.673828125,027044
6050747.0078125,034017
6049128.7041015625,076033
6046270.817016602,020066
6045125.125854492,011002
6044578.775146484,024110
6044408.4951171875,025053
6041772.0,075080
6038936.322509766,026069
6026310.90612793,001044
6020874.9697265625,084042
6013704.991088867,075014
6007877.564086914,078143
6004487.692993164,078040
5999917.566650391,063044
5987124.70703125,102037
5985648.888671875,030004
5984977.675048828,078069
5971327.029052734,061007
5952543.390625,094042
5947850.267089844,081022
5926651.935546875,087045
5923946.489746094,054041
5917597.024047852,061067
5912974.28515625,033012
5907771.449707031,015226
5903517.072998047,054050
5901208.256347656,056057
5890609.330810547,046005
5886976.728881836,072047
5878655.419921875,111010
5878142.966308594,097040
5874571.855224609,013145
5856874.705078125,030074
5855440.799926758,085009
5854889.947021484,030027
5847965.434082031,048049
5843903.756469727,011004
5837263.968017578,064052
5834002.8876953125,011026
5832733.759765625,081007
5831113.65625,069100
5823406.6689453125,035012
5819775.172241211,071043
5818295.781494141,075003
5817942.45715332,029029
5806873.867553711,069059
5803982.974121094,017068
5797831.720825195,018171
5788064.409667969,021029
5774864.368041992,029048
5770623.28503418,074015
5768945.065307617,033006
5768931.10925293,060035
5768903.828613281,019084
5765902.297119141,020038
5757248.923828125,050024
5755839.888671875,020056
5755752.4130859375,075045
5755647.926147461,075073
5737991.962890625,082042
5729907.5322265625,085019
5714362.469848633,076007
5713494.024902344,093044
5712467.9443359375,037005
5709912.206420898,058105
5692852.412597656,098050
5690815.788330078,065087
5687671.315795898,066069
5685346.1064453125,078087
5680647.452880859,071036
5679851.4423828125,016004
5679197.9287109375,020001
5668649.884887695,062029
5668463.284667969,064032
5666148.75,071040
5657583.3701171875,068042
5656943.884887695,066053
5654166.28012085,084012
5649652.442993164,070003
5647656.9697265625,040013
5646275.879150391,073009
5634268.681640625,087028
5634083.625,076096
5624504.7626953125,078026
5620211.790466309,073022
5619410.40625,080032
5618968.860595703,016193
5616985.743408203,035014
5616269.299438477,009018
5615686.968505859,016043
5609598.788696289,024051
5589270.033935547,071054
5587799.151123047,023025
5583891.554077148,093007
5580224.149047852,099023
5579855.939964844,020033
5570028.31262207,076042
5569626.594482422,093022
5569503.337890625,027016
5564589.814453125,075020
5564325.068603516,071059
5548441.78137207,060071
5546798.4033203125,027003
5529747.728759766,048021
5529647.2470703125,028086
5519059.403198242,061018
5518887.6953125,022249
5518700.7529296875,065046
5518009.491851807,030040
5515188.279785156,069050
5512385.723266602,004067
5510875.365844727,035037
5505986.587646484,004034
5505926.62902832,037022
5494119.14453125,080086
5490711.6279296875,063030
5486456.692626953,048053
5486053.069359375,020071
5485187.791015625,024025
5470467.40625,017073
5467472.790527344,041029
5467184.330078125,076012
5467081.451538086,097057
5466467.1572265625,102005
5465957.623535156,026032
5465598.255126953,016120
5465308.3408203125,099028
5464536.703125,022240
5457289.4375,064048
5456256.416137695,074019
5453471.208984375,035045
5448620.846435547,003108
5447591.8310546875,047024
5447523.849853516,036002
5445105.733886719,060080
5441245.582542969,020045
5440180.847412109,016183
5434309.869018555,057003
5430992.0,012033
5429797.4814453125,003130
5428666.8388671875,015221
5427672.626953125,095021
5423402.010559082,079029
5422125.5,075021
5402342.019165039,076050
5401213.611328125,030137
5390875.960205078,015007
5386546.844116211,054022
5385254.537109375,034004
5382267.806396484,016133
5382030.227783203,067035
5375756.894042969,009003
5370959.466308594,036011
5363776.881713867,042022
5361252.548828125,023052
5359759.2421875,020061
5357303.420166016,012013
5355987.603881836,082036
5349519.159912109,082023
5346567.196533203,075092
5345023.165161133,013065
5335111.099609375,004012
5334123.555175781,033005
5325742.724121094,060008
5320247.059814453,100004
5312403.703125,044020
5307573.451293945,023095
5297573.7763671875,005022
5297559.609008789,058107
5296854.799194336,039016
5296410.9091796875,050009
5295432.126708984,033038
5289261.319946289,075081
5276867.744384766,013252
5269302.847900391,020070
5266187.100097656,056039
5264691.3447265625,026049
5260172.123535156,070025
5254595.4609375,030107
5247801.712158203,014070
5240063.272949219,004049
5240026.75402832,108048
5238018.127075195,076046
5238012.699829102,090092
5235469.776123047,060011
5233681.396240234,028058
5233248.851074219,062054
5231981.177734375,030118
5227946.253173828,063054
5225220.920043945,096088
5220546.235717773,075010
5219360.272949219,012118
5212968.659912109,041068
5207386.530395508,044023
5206193.964782715,035028
5205889.262939453,072039
5205208.715576172,019076
5195033.884643555,060010
5194736.817016602,071050
5193476.0,029035
5186163.313232422,083062
5181719.869384766,026038
5171647.359985352,069092
5171463.058959961,068039
5171324.637329102,036041
5171244.850097656,061014
5171156.7421875,080033
5163528.738891602,015206
5146966.6572265625,080040
5139671.339355469,026014
5137215.118286133,036013
5135832.029296875,038011
5135640.878173828,101022
5134191.0732421875,056036
5122727.0625,087020
5122023.108886719,053015
5117597.364501953,063019
5117309.67578125,016221
5114118.377953125,020003
5113113.8017578125,017104
5105016.099243164,038017
5103141.432495117,010017
5101710.0,004181
5101548.048095703,066102
5098559.385375977,014009
5096550.375,064103
5096464.029541016,078031
5094542.14453125,001263
5091778.36328125,057002
5089585.762573242,039015
5087659.8720703125,070055
5078577.59375,029050
5076943.55619812,003129
5075417.9169921875,090076
5073713.540649414,087013
5072750.040893555,057053
5072633.8369140625,060084
5060106.725341797,016176
5058406.984130859,017199
5058081.8125,111090
5056099.383300781,078030
5055339.923095703,062003
5054810.256958008,052011
5052019.671875,078062
5048405.849731445,111067
5038465.994140625,082065
5036615.283935547,040016
5022896.83581543,051016
5021248.6103515625,073011
5019956.066650391,087056
5011240.721923828,024091
5000220.3701171875,070029
4999175.764038086,108015
4999173.812988281,066096
4995681.170776367,030100
4994210.484161377,066078
4991838.599609375,075053
4989586.6123046875,035004
4989420.04296875,090029
4989159.4833984375,018034
4989153.260375977,015116
4986302.57019043,079042
4985660.0,022001
4979808.719482422,037009
4974703.720214844,028103
4972009.92578125,017183
4969781.615966797,074020
4969197.321166992,097058
4958288.401855469,082073
4956995.41015625,065015
4954521.675048828,013165
4951697.15625,065051
4950959.215332031,027036
4948126.2421875,021017
4947133.350952148,065118
4941176.5,041049
4938313.880859375,054023
4936621.470703125,036044
4931770.711547852,076010
4928320.80065918,017170
4921427.958374023,020053
4919901.401245117,036015
4911890.77331543,071005
4908268.998657227,001128
4897456.353027344,075002
4895088.398681641,027013
4892642.953636719,020055
4888110.244384766,015171
4878094.230102539,036012
4876652.060546875,033024
4871103.564941406,063012
4867361.730834961,016031
4865911.265136719,082035
4862795.8513793945,087058
4859177.615234375,067019
4848718.916748047,082028
4847418.486572266,001099
4846879.5,025007
4846302.509765625,062005
4844276.277282715,073014
4840543.538452148,089007
4830345.702392578,078150
4830035.471313477,024078
4822223.7265625,087036
4817171.011474609,013188
4815831.5771484375,021073
4813248.692138672,099005
4812845.53527832,040045
4811534.958496094,036031
4809209.808105469,021006
4806607.9296875,012092
4806285.186645508,061041
4800866.617797852,075097
4791934.975097656,080053
4789913.218505859,050039
4785452.660522461,001249
4772498.266723633,026068
4768048.3369375,020035
4763180.354003906,065079
4761460.375854492,065082
4760928.00402832,024036
4757686.388427734,028045
4745667.8720703125,111014
4745078.683959961,004043
4739873.071533203,015032
4739279.9375,090007
4738706.328613281,013211
4737482.069030762,003006
4735177.48828125,075089
4734931.719238281,046011
4730290.1748046875,024081
4719870.194580078,060068
4713406.310913086,065120
4711570.5322265625,037012
4705394.3556518555,014005
4700651.8408203125,008029
4700474.683959961,003076
4694851.2109375,005013
4694392.586791992,080005
4690829.423095703,079130
4690274.92578125,017141
4686923.613891602,067006
4682528.134155273,046015
