Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.7;M4C1R1.07;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;M4C1R1.7;M4C1R1.7;M4C1R1.07.00;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;MIN DELL'UNIVERSITÀ E DELLA RICERCA;960000000;025 - Rinnovo della dotazione di alloggi sul piano dell'efficienza energetica, progetti dimostrativi e misure di sostegno;40;N/A;N/A;384000000;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.02.00;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;34000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R4.1;M4C1R4.01;Riforma dei dottorati;M4C1R4.1;M4C1R4.1;M4C1R4.01.00;Riforma dei dottorati;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.1;M4C2I1.01;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);M4C2I1.1;M4C2I1.1;M4C2I1.01.00;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);MIN DELL'UNIVERSITÀ E DELLA RICERCA;1800000000;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.02.00;Finanziamento di progetti presentati da giovani ricercatori;MIN DELL'UNIVERSITÀ E DELLA RICERCA;600000000;009 - Attività di ricerca e innovazione in centri di ricerca pubblici, istituti di istruzione superiore e centri di competenze, comprese le attività in rete (ricerca industriale, sviluppo sperimentale, studi di fattibilità);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MIN DELL'UNIVERSITÀ E DELLA RICERCA;644000000;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MIN DELL'UNIVERSITÀ E DELLA RICERCA;483000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;483000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;MIN DELL'UNIVERSITÀ E DELLA RICERCA;483000000;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;193200000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MIN DELL'UNIVERSITÀ E DELLA RICERCA;240000000;009BIS - Investimenti in attività di R&I connesse al digitale (compresi centri di ricerca di eccellenza, ricerca industriale, sviluppo sperimentale, studi di fattibilità, acquisizione di attivi fissi o immateriali per attività di R&I connesse al digitale);0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0;240000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MIN DELL'UNIVERSITÀ E DELLA RICERCA;640000000;006 - Investimenti in beni immateriali in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MIN DELL'UNIVERSITÀ E DELLA RICERCA;480000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;480000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";MIN DELL'UNIVERSITÀ E DELLA RICERCA;240000000;023 - Processi di ricerca e innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia circolare;40;N/A;N/A;96000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.5;M4C2I1.05;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";M4C2I1.5;M4C2I1.5;M4C2I1.05.00;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";MIN DELL'UNIVERSITÀ E DELLA RICERCA;1300000000;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;019 -Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pri ncipalmente delle PMI;40;0;520000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MINISTERO IMPRESE E DEL MADE IN ITALY;900000000;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttivi;0;"021QUATER - Investimenti in tecnologie avanzate quali: capacità di calcolo ad alte prestazioni e di calcolo quantistico/capacità di c omunicazione quantistica (compresa la crittografia quantistica); progettazione, produzione e integrazione dei sistemi di microelettronica; la prossima generazione di dati, cloud e capacità europee all'avanguardia (infrastrutture, piattaforme e servizi); realtà virtuale e aumentata, Deeptech e altre tecnologie digitali avanzate. Investimenti volti a garantire la sicurezza della catena di approvvigionamento digitale.";100;0;900000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;MINISTERO IMPRESE E DEL MADE IN ITALY;600000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;600000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MINISTERO IMPRESE E DEL MADE IN ITALY;80000000;019 - Sostegno ai poli di innovazione, anche tra imprese, organismi di ricerca e autorità pubbliche e reti di imprese a beneficio pr incipalmente delle PMI;0;009BIS - Investimenti in attività di R&I connesse al digitale (compresi i centri di ricerca di eccellenza, la ricerca industriale, lo sviluppo sperimentale, gli studi di fattibilità, l'acquisizione di attività fisse o immateriali per attività di R&I connesse al digitale);100;0;80000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MINISTERO IMPRESE E DEL MADE IN ITALY;120000000;022 - Processi di ricerca e di innovazione, trasferimento di tecnologie e cooperazione tra imprese incentrate sull'economia a basse emissioni di carbonio, sulla resilienza e sull'adattamento ai cambiamenti climatici;100;N/A;N/A;120000000;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.3;M4C2I2.03;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;M4C2I2.3;M4C2I2.3;M4C2I2.03.00;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;MINISTERO IMPRESE E DEL MADE IN ITALY;350000000;021 - Trasferimento di tecnologie e cooperazione tra le imprese, i centri di ricerca e il settore dell'istruzione superiore;0;010 - Digitalizzazione delle PMI (compreso il commercio elettronico, l'e-business e i processi aziendali in rete, i poli di innovazione digitale, i laboratori viventi, gli imprenditori del web, le start-up nel settore delle TIC e il B2B);100;0;350000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.1;M4C2I3.01;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;M4C2I3.1;M4C2I3.1;M4C2I3.01.00;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1580000000;003 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in centri di ricerca pubblici e nell'istruzione superiore pubblica direttamente connessi alle attività di ricerca e innovazione;0;055 - Altre tipologie di infrastrutture TIC (compresi risorse/impianti informatici di grandi dimensioni, centri di dati, sensori e altri dispositivi wireless);100;0;1580000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.2;M4C2I3.02;Finanziamento di start-up;M4C2I3.2;M4C2I3.2;M4C2I3.02.00;Finanziamento di start-up;MINISTERO IMPRESE E DEL MADE IN ITALY;300000000;001 - Investimenti in capitale fisso, comprese le infrastrutture per la ricerca, in microimprese direttamente connessi alle attività di ricerca e innovazione;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.3;M4C2I3.03;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;M4C2I3.3;M4C2I3.3;M4C2I3.03.00;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;MIN DELL'UNIVERSITÀ E DELLA RICERCA;600000000;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0;240000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2R1.1;M4C2R1.01;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;M4C2R1.1;M4C2R1.1;M4C2R1.01.00;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;104 - Sostegno alla mobilità dei lavoratori;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.1;M5C1I1.01;Potenziamento dei Centri per l'Impiego (PES);M5C1I1.1;M5C1I1;M5C1I1.01.00;Potenziamento dei Centri per l'Impiego (PES);MINISTERO DEL LAVORO E POLITICHE SOCIALI;600000000;097 - Misure volte a migliorare l'accesso al mercato del lavoro;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.2;M5C1I1.02;Creazione di imprese femminili;M5C1I1.2;M5C1I5;M5C1I1.02.00;Creazione di imprese femminili;MINISTERO IMPRESE E DEL MADE IN ITALY;400000000;100 - Sostegno al lavoro autonomo e all’avvio di imprese;0;100 - Sostegno al lavoro autonomo e all’avvio di imprese;40;0;160000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.3;M5C1I1.03;Sistema di certificazione della parità di genere;M5C1I1.3;M5C1I2;M5C1I1.03.00;Sistema di certificazione della parità di genere;PCM - DIP PARI OPPORTUNITA E FAMIGLIA;10000000;105 - Misure volte a promuovere la partecipazione delle donne al mercato del lavoro e a ridurre la segregazione di genere nel mercato del lavoro;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.4;M5C1I1.04;Sistema duale;M5C1I1.4;M5C1I3;M5C1I1.04.00;Sistema duale;MINISTERO DEL LAVORO E POLITICHE SOCIALI;600000000;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0;240000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I2.1;M5C1I2.01;Servizio civile universale;M5C1I2.1;M5C1I4;M5C1I2.01.00;Servizio civile universale;PCM - DIP POL GIOVAN E SERV CIV UNIVERS;650000000;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio- economica dei giovani;0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;260000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.1;M5C1R1.01;ALMPs e formazione professionale;M5C1R1.1;M5C1R1;M5C1R1.01.00;ALMPs e formazione professionale;MINISTERO DEL LAVORO E POLITICHE SOCIALI;4400000000;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0;1760000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.1;M5C2I1;M5C2I1.01.01;Intervento 1) Azioni volte a sostenere le capacità genitoriali e prevenire la vulnerabilità delle famiglie e dei bambini;MINISTERO DEL LAVORO E POLITICHE SOCIALI;84600000;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.2;M5C2I1;M5C2I1.01.02;Intervento 2) Azioni per una vita autonoma e deistituzionalizzazione per gli anziani;MINISTERO DEL LAVORO E POLITICHE SOCIALI;307500000;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.3;M5C2I1;M5C2I1.01.03;Intervento 3) Rafforzare i servizi sociali domiciliari per garantire una dimissione assistita precoce e prevenire il ricovero in ospedale;MINISTERO DEL LAVORO E POLITICHE SOCIALI;66000000;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.4;M5C2I1;M5C2I1.01.04;Intervento 4) Rafforzare i servizi sociali e prevenire il burn out tra gli assistenti sociali;MINISTERO DEL LAVORO E POLITICHE SOCIALI;42000000;126 - Misure volte a promuovere l'integrazione sociale delle persone a rischio di povertà o di esclusione sociale, compresi gli indigenti e i bambini;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.2;M5C2I1.02;Percorsi di autonomia per persone con disabilità;M5C2I1.2;M5C2I2;M5C2I1.02.00;Percorsi di autonomia per persone con disabilità;MINISTERO DEL LAVORO E POLITICHE SOCIALI;275000000;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;0;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;100;0;275000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.2;M5C2I1.02;Percorsi di autonomia per persone con disabilità;M5C2I1.2;M5C2I2;M5C2I1.02.00;Percorsi di autonomia per persone con disabilità;MINISTERO DEL LAVORO E POLITICHE SOCIALI;225000000;125 - Misure volte a modernizzare i sistemi di protezione sociale, compresa la promozione dell'accesso alla protezione sociale;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.3;M5C2I1.03;Housing First (innanzitutto la casa) e stazioni di posta;M5C2I1.3;M5C2I3;M5C2I1.03.00;Housing First (innanzitutto la casa) e stazioni di posta;MINISTERO DEL LAVORO E POLITICHE SOCIALI;450000000;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.1;M5C2I2.01;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;M5C2I2.1;M5C2I4;M5C2I2.01.00;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;MINISTERO DELL'INTERNO;3300000000;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.A;M5C2I5;M5C2I2.02.01;Piani urbani integrati - Superamento degli insediamenti abusivi per combattere lo sfruttamento dei lavoratori in agricoltura;MINISTERO DEL LAVORO E POLITICHE SOCIALI;200000000;089 - Infrastrutture abitative destinate ai migranti, ai rifugiati e alle persone che fanno domanda di protezione internazionale o che godono di protezione internazionale;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.B;M5C2I5;M5C2I2.02.02;Piani urbani integrati - Fondo di fondi della BEI;MINISTERO DELL'INTERNO;272000000;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.C;M5C2I5;M5C2I2.02.03;Piani urbani integrati - progetti generali;MINISTERO DELL'INTERNO;2493800000;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.3;M5C2I2.03;Programma innovativo della qualità dell’abitare;M5C2I2.3.1;M5C2I6;M5C2I2.03.01;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale, ristrutturazione e rigenerazione della società urbana, miglioramento dell'accessibilità e sicurezza urbana, mitigazione della c;MINISTERO INFRASTRUTTURE E TRASPORTI;2144692041;090 - Infrastrutture abitative destinate ai migranti (diversi dai rifugiati e dalle persone che fanno domanda di protezione internazionale o che godono di protezione internazionale);0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.3;M5C2I2.03;Programma innovativo della qualità dell’abitare;M5C2I2.3.2;M5C2I6;M5C2I2.03.02;Social housing - Piano innovativo per la qualità abitativa (PinQuA) -  Interventi ad alto impatto strategico sul territorio nazionale;MINISTERO INFRASTRUTTURE E TRASPORTI;655307959,2;090 - Infrastrutture abitative destinate ai migranti (diversi dai rifugiati e dalle persone che fanno domanda di protezione internazionale o che godono di protezione internazionale);0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I3.1;M5C2I3.01;Progetto Sport e inclusione sociale;M5C2I3.1;M5C2I7;M5C2I3.01.00;Progetto Sport e inclusione sociale;PCM - DIPARTIMENTO PER LO SPORT;350000000;025TER - Costruzione di nuovi edifici efficienti sotto il profilo energetico;40;N/A;N/A;140000000;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I3.1;M5C2I3.01;Progetto Sport e inclusione sociale;M5C2I3.1;M5C2I7;M5C2I3.01.00;Progetto Sport e inclusione sociale;PCM - DIPARTIMENTO PER LO SPORT;350000000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;140000000;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.1;M5C3I1.01;Strategia nazionale per le aree interne;M5C3I1.1.1;M5C3I1.1.1;M5C3I1.01.01;"Aree interne - Potenziamento servizi e infrastrutture sociali di
comunità";PCM - DIP POLITICHE DI COESIONE;725000000;115 - Misure volte a promuovere le pari opportunità e la partecipazione attiva alla società;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.1;M5C3I1.01;Strategia nazionale per le aree interne;M5C3I1.1.2;M5C3I1.1.2;M5C3I1.01.02;Aree interne - Strutture sanitarie di prossimità territoriale;PCM - DIP POLITICHE DI COESIONE;100000000;092 - Infrastrutture per la sanità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.2;M5C3I1.02;Valorizzazione dei beni confiscati alle mafie;M5C3I1.2;M5C3I1.2;M5C3I1.02.00;Valorizzazione dei beni confiscati alle mafie;PCM - DIP POLITICHE DI COESIONE;300000000;091 - Altre infrastrutture sociali che contribuiscono all'inclusione sociale nella comunità;0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.3;M5C3I1.03;Interventi socio-educativi strutturati per combattere la povertà educativa nel Mezzogiorno a sostegno del Terzo Settore;M5C3I1.3;M5C3I1.3;M5C3I1.03.00;Interventi socio-educativi strutturati per combattere la povertà educativa nel Mezzogiorno a sostegno del Terzo Settore;PCM - DIP POLITICHE DI COESIONE;220000000;112 - Sostegno all'istruzione primaria e secondaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.1;M5C3I1.4;M5C3I1.04.01;Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore RFI;MINISTERO INFRASTRUTTURE E TRASPORTI;95700000;078 - Trasporti multimodali (TEN-T);40;N/A;N/A;38280000;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.2;M5C3I1.4;M5C3I1.04.02;Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore Anas;MINISTERO INFRASTRUTTURE E TRASPORTI;17000000;078 - Trasporti multimodali (TEN-T);40;N/A;N/A;6800000;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.3;M5C3I1.4;M5C3I1.04.03;Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore AdSP;MINISTERO INFRASTRUTTURE E TRASPORTI;216208000;078 - Trasporti multimodali (TEN-T);40;N/A;N/A;86483200;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.4;M5C3I1.4;M5C3I1.04.04;Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore Regioni;MINISTERO INFRASTRUTTURE E TRASPORTI;301092000;078 - Trasporti multimodali (TEN-T);40;N/A;N/A;120436800;0
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.1;M6C1I1.01;Case della Comunità e presa in carico della persona;M6C1I1.1;M6C1I1.1;M6C1I1.01.00;Case della Comunità e presa in carico della persona;MINISTERO DELLA SALUTE;1600000000;025TER - Costruzione di nuovi edifici efficienti sotto il profilo energetico;40;N/A;N/A;640000000;0
