Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco Submisura;Descrizione Submisura;Tipo Livello;Investimento o Riforma;Prestito o Sovvenzione;Amministrazione Titolare;Importo Totale;Importo Progetti in essere;Importo FSC;Importo Progetti nuovi
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R2.1;M3C2R2.01;Semplificazione delle transazioni di importazione/esportazione attraverso l'effettiva implementazione dello Sportello Unico dei Controlli;M3C2R2.1;M3C2R2.1;M3C2R2.01.00;Semplificazione delle transazioni di importazione/esportazione attraverso l'effettiva implementazione dello Sportello Unico dei Controlli;Misura;Riforma;Sovvenzione;MINISTERO DELL'ECONOMIA E DELLE FINANZE;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R2.2;M3C2R2.02;Istituzione di una piattaforma strategica nazionale per la rete dei porti e interporti, al fine di sviluppare la digitalizzazione dei servizi passeggeri e merci;M3C2R2.2;M3C2R2.2;M3C2R2.02.00;Istituzione di una piattaforma strategica nazionale per la rete dei porti e interporti, al fine di sviluppare la digitalizzazione dei servizi passeggeri e merci;Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R2.3;M3C2R2.03;Semplificazione delle procedure logistiche e digitalizzazione dei documenti, con particolare riferimento all'adozione della CMR elettronica, alla modernizzazione della normativa sulla spedizione delle merci, all’individuazione dei laboratori di anali;M3C2R2.3;M3C2R2.3;M3C2R2.03.00;Semplificazione delle procedure logistiche e digitalizzazione dei documenti, con particolare riferimento all'adozione della CMR elettronica, alla modernizzazione della normativa sulla spedizione delle merci, all’individuazione dei laboratori di anali;Misura;Riforma;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;4600000000;1600000000;1000000000;2000000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.2;M4C1I1.02;Piano di estensione del tempo pieno;M4C1I1.2;M4C1I1.2;M4C1I1.02.00;Piano di estensione del tempo pieno;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;960000000;0;600000000;360000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.3;M4C1I1.03;Potenziamento infrastrutture per lo sport a scuola;M4C1I1.3;M4C1I1.3;M4C1I1.03.00;Potenziamento infrastrutture per lo sport a scuola;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;300000000;0;0;300000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.4;M4C1I1.04;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;M4C1I1.4;M4C1I1.4;M4C1I1.04.00;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;1500000000;0;0;1500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.5;M4C1I1.05;Sviluppo del sistema di formazione professionale terziaria (ITS);M4C1I1.5;M4C1I1.5;M4C1I1.05.00;Sviluppo del sistema di formazione professionale terziaria (ITS);Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;1500000000;0;0;1500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.6;M4C1I1.06;Orientamento attivo nella transizione scuola-università;M4C1I1.6;M4C1I1.6;M4C1I1.06.00;Orientamento attivo nella transizione scuola-università;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;250000000;0;0;250000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.7;M4C1I1.07;Borse di studio per l'accesso all'università;M4C1I1.7;M4C1I1.7;M4C1I1.07.00;Borse di studio per l'accesso all'università;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;500000000;0;0;500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I2.1;M4C1I2.01;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;M4C1I2.1;M4C1I2.1;M4C1I2.01.00;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;800000000;165770000;0;634230000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.1;M4C1I3.01;Nuove competenze e nuovi linguaggi;M4C1I3.1;M4C1I3.1;M4C1I3.01.00;Nuove competenze e nuovi linguaggi;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;1100000000;0;0;1100000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.2;M4C1I3.02;Scuola 4.0 - scuole innovative,  nuove aule didattiche e laboratori;M4C1I3.2;M4C1I3.2;M4C1I3.02.00;Scuola 4.0 - scuole innovative,  nuove aule didattiche e laboratori;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;2100000000;344200000;500000000;1255800000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.3;M4C1I3.03;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;M4C1I3.3;M4C1I3.3;M4C1I3.03.00;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;Misura;Investimento;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;3900000000;3400000000;0;500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.4;M4C1I3.04;Didattica e competenze universitarie avanzate;M4C1I3.4;M4C1I3.4;M4C1I3.04.00;Didattica e competenze universitarie avanzate;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;500000000;0;0;500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I4.1;M4C1I4.01;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;M4C1I4.1;M4C1II4.1;M4C1I4.01.00;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;432000000;0;0;432000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.1;M4C1R1.01;Riforma degli Istituti tecnici e professionali;M4C1R1.1;M4C1R1.1;M4C1R1.01.00;Riforma degli Istituti tecnici e professionali;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.2;M4C1R1.02;Riforma del sistema ITS;M4C1R1.2;M4C1R1.2;M4C1R1.02.00;Riforma del sistema ITS;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.3;M4C1R1.03;Riforma dell'organizzazione del sistema scolastico;M4C1R1.3;M4C1R1.3;M4C1R1.03.00;Riforma dell'organizzazione del sistema scolastico;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.4;M4C1R1.04;Riforma del sistema di Orientamento;M4C1R1.4;M4C1R1.4;M4C1R1.04.00;Riforma del sistema di Orientamento;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.5;M4C1R1.05;Riforma delle classi di laurea;M4C1R1.5;M4C1R1.5;M4C1R1.05.00;Riforma delle classi di laurea;Misura;Riforma;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.6;M4C1R1.06;Riforma delle lauree abilitanti per determinate professioni;M4C1R1.6;M4C1R1.6;M4C1R1.06.00;Riforma delle lauree abilitanti per determinate professioni;Misura;Riforma;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.7;M4C1R1.07;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;M4C1R1.7;M4C1R1.7;M4C1R1.07.00;Riforma della legislazione sugli alloggi per studenti e investimenti negli alloggi per studenti;Misura;Riforma;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;960000000;0;96000000;864000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.1;M4C1R2.01;Reclutamento dei docenti;M4C1R2.1;M4C1R2.1;M4C1R2.01.00;Reclutamento dei docenti;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.02.00;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;Misura;Riforma;Sovvenzione;MINISTERO DELL'ISTRUZIONE E MERITO;34000000;0;0;34000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R4.1;M4C1R4.01;Riforma dei dottorati;M4C1R4.1;M4C1R4.1;M4C1R4.01.00;Riforma dei dottorati;Misura;Riforma;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;0;0;0
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.1;M4C2I1.01;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);M4C2I1.1;M4C2I1.1;M4C2I1.01.00;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);Misura;Investimento;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1800000000;1380000000;0;420000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.02.00;Finanziamento di progetti presentati da giovani ricercatori;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;600000000;0;0;600000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.3;M4C2I1.03;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;M4C2I1.3;M4C2I1.3;M4C2I1.03.00;Partenariati estesi a università, centri di ricerca, imprese e finanziamento progetti di ricerca di base;Misura;Investimento;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1610000000;0;0;1610000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.4;M4C2I1.04;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";M4C2I1.4;M4C2I1.4;M4C2I1.04.00;"Potenziamento strutture di ricerca e creazione di ""campioni nazionali di R&S"" su alcune Key Enabling Technologies";Misura;Investimento;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1600000000;0;0;1600000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.5;M4C2I1.05;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";M4C2I1.5;M4C2I1.5;M4C2I1.05.00;"Creazione e rafforzamento di ""ecosistemi dell'innovazione"", costruzione di ""leader territoriali di R&S""";Misura;Investimento;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1300000000;0;0;1300000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.1;M4C2I2.01;IPCEI;M4C2I2.1;M4C2I2.1;M4C2I2.01.00;IPCEI;Misura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;1500000000;0;0;1500000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.02.00;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;Misura;Investimento;Sovvenzione;MINISTERO IMPRESE E DEL MADE IN ITALY;200000000;0;0;200000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.3;M4C2I2.03;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;M4C2I2.3;M4C2I2.3;M4C2I2.03.00;Potenziamento ed estensione tematica e territoriale dei centri di trasferimento tecnologico per segmenti di industria;Misura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;350000000;0;0;350000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.1;M4C2I3.01;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;M4C2I3.1;M4C2I3.1;M4C2I3.01.00;Fondo per la realizzazione di un sistema integrato di infrastrutture di ricerca e innovazione;Misura;Investimento;Prestito;MIN DELL'UNIVERSITÀ E DELLA RICERCA;1580000000;0;1000000000;580000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.2;M4C2I3.02;Finanziamento di start-up;M4C2I3.2;M4C2I3.2;M4C2I3.02.00;Finanziamento di start-up;Misura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;300000000;0;0;300000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I3.3;M4C2I3.03;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;M4C2I3.3;M4C2I3.3;M4C2I3.03.00;Introduzione di dottorati innovativi che rispondono ai fabbisogni di innovazione delle imprese e promuovono l'assunzione dei ricercatori dalle imprese;Misura;Investimento;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;600000000;0;0;600000000
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2R1.1;M4C2R1.01;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;M4C2R1.1;M4C2R1.1;M4C2R1.01.00;Attuazione di misure di sostegno alla R&S per promuovere la semplificazione e la mobilità;Misura;Riforma;Sovvenzione;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;0;0;0
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.1;M5C1I1.01;Potenziamento dei Centri per l'Impiego (PES);M5C1I1.1;M5C1I1;M5C1I1.01.00;Potenziamento dei Centri per l'Impiego (PES);Misura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;600000000;400000000;0;200000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.2;M5C1I1.02;Creazione di imprese femminili;M5C1I1.2;M5C1I5;M5C1I1.02.00;Creazione di imprese femminili;Misura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;400000000;0;0;400000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.3;M5C1I1.03;Sistema di certificazione della parità di genere;M5C1I1.3;M5C1I2;M5C1I1.03.00;Sistema di certificazione della parità di genere;Misura;Investimento;Sovvenzione;PCM - DIP PARI OPPORTUNITA E FAMIGLIA;10000000;0;0;10000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.4;M5C1I1.04;Sistema duale;M5C1I1.4;M5C1I3;M5C1I1.04.00;Sistema duale;Misura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;600000000;0;0;600000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I2.1;M5C1I2.01;Servizio civile universale;M5C1I2.1;M5C1I4;M5C1I2.01.00;Servizio civile universale;Misura;Investimento;Sovvenzione;PCM - DIP POL GIOVAN E SERV CIV UNIVERS;650000000;400000000;0;250000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.1;M5C1R1.01;ALMPs e formazione professionale;M5C1R1.1;M5C1R1;M5C1R1.01.00;ALMPs e formazione professionale;Misura;Riforma;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;4400000000;0;0;4400000000
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.2;M5C1R1.02;Lavoro sommerso;M5C1R1.2;M5C1R2;M5C1R1.02.00;Lavoro sommerso;Misura;Riforma;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;0;0;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.1;M5C2I1;M5C2I1.01.01;Intervento 1) Azioni volte a sostenere le capacità genitoriali e prevenire la vulnerabilità delle famiglie e dei bambini;Submisura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;84600000;0;0;84600000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.2;M5C2I1;M5C2I1.01.02;Intervento 2) Azioni per una vita autonoma e deistituzionalizzazione per gli anziani;Submisura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;307500000;0;0;307500000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.3;M5C2I1;M5C2I1.01.03;Intervento 3) Rafforzare i servizi sociali domiciliari per garantire una dimissione assistita precoce e prevenire il ricovero in ospedale;Submisura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;66000000;0;0;66000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.1;M5C2I1.01;Sostegno alle persone vulnerabili e prevenzione dell'istituzionalizzazione;M5C2I1.1.4;M5C2I1;M5C2I1.01.04;Intervento 4) Rafforzare i servizi sociali e prevenire il burn out tra gli assistenti sociali;Submisura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;42000000;0;0;42000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.2;M5C2I1.02;Percorsi di autonomia per persone con disabilità;M5C2I1.2;M5C2I2;M5C2I1.02.00;Percorsi di autonomia per persone con disabilità;Misura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;500000000;0;0;500000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I1.3;M5C2I1.03;Housing First (innanzitutto la casa) e stazioni di posta;M5C2I1.3;M5C2I3;M5C2I1.03.00;Housing First (innanzitutto la casa) e stazioni di posta;Misura;Investimento;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;450000000;0;0;450000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.1;M5C2I2.01;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;M5C2I2.1;M5C2I4;M5C2I2.01.00;Investimenti in progetti di rigenerazione urbana, volti a ridurre situazioni di emarginazione e degrado sociale;Misura;Investimento;Prestito;MINISTERO DELL'INTERNO;3300000000;2800000000;500000000;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.A;M5C2I5;M5C2I2.02.01;Piani urbani integrati - Superamento degli insediamenti abusivi per combattere lo sfruttamento dei lavoratori in agricoltura;Submisura;Investimento;Prestito;MINISTERO DEL LAVORO E POLITICHE SOCIALI;200000000;0;0;200000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.B;M5C2I5;M5C2I2.02.02;Piani urbani integrati - Fondo di fondi della BEI;Submisura;Investimento;Prestito;MINISTERO DELL'INTERNO;272000000;0;0;272000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.2;M5C2I2.02;Piani urbani integrati;M5C2I2.2.C;M5C2I5;M5C2I2.02.03;Piani urbani integrati - progetti generali;Submisura;Investimento;Prestito;MINISTERO DELL'INTERNO;2493800000;0;0;2493800000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.3;M5C2I2.03;Programma innovativo della qualità dell’abitare;M5C2I2.3.1;M5C2I6;M5C2I2.03.01;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale, ristrutturazione e rigenerazione della società urbana, miglioramento dell'accessibilità e sicurezza urbana, mitigazione della c;Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;2144692041;477000000;800000000;867692040,8
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I2.3;M5C2I2.03;Programma innovativo della qualità dell’abitare;M5C2I2.3.2;M5C2I6;M5C2I2.03.02;Social housing - Piano innovativo per la qualità abitativa (PinQuA) -  Interventi ad alto impatto strategico sul territorio nazionale;Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;655307959,2;0;0;655307959,2
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2I3.1;M5C2I3.01;Progetto Sport e inclusione sociale;M5C2I3.1;M5C2I7;M5C2I3.01.00;Progetto Sport e inclusione sociale;Misura;Investimento;Prestito;PCM - DIPARTIMENTO PER LO SPORT;700000000;0;0;700000000
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2R1.1;M5C2R1.01;Legge quadro sulle disabilità;M5C2R1.1;M5C2R1;M5C2R1.01.00;Legge quadro sulle disabilità;Misura;Riforma;Sovvenzione;PCM - UFF POL IN FAV PERS CON DISABILITA;0;0;0;0
PNRR;M5;Inclusione e coesione;M5C2;Infrastrutture sociali, famiglie, comunità e terzo settore;M5C2R1.2;M5C2R1.02;Riforma relativa alle persone anziane non autosufficienti;M5C2R1.2;M5C2R2;M5C2R1.02.00;Riforma relativa alle persone anziane non autosufficienti;Misura;Riforma;Sovvenzione;MINISTERO DEL LAVORO E POLITICHE SOCIALI;0;0;0;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.1;M5C3I1.01;Strategia nazionale per le aree interne;M5C3I1.1.1;M5C3I1.1.1;M5C3I1.01.01;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità;Submisura;Investimento;Sovvenzione;PCM - DIP POLITICHE DI COESIONE;725000000;225000000;400000000;100000000
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.1;M5C3I1.01;Strategia nazionale per le aree interne;M5C3I1.1.2;M5C3I1.1.2;M5C3I1.01.02;Aree interne - Strutture sanitarie di prossimità territoriale;Submisura;Investimento;Sovvenzione;PCM - DIP POLITICHE DI COESIONE;100000000;0;0;100000000
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.2;M5C3I1.02;Valorizzazione dei beni confiscati alle mafie;M5C3I1.2;M5C3I1.2;M5C3I1.02.00;Valorizzazione dei beni confiscati alle mafie;Misura;Investimento;Sovvenzione;PCM - DIP POLITICHE DI COESIONE;300000000;0;0;300000000
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.3;M5C3I1.03;Interventi socio-educativi strutturati per combattere la povertà educativa nel Mezzogiorno a sostegno del Terzo Settore;M5C3I1.3;M5C3I1.3;M5C3I1.03.00;Interventi socio-educativi strutturati per combattere la povertà educativa nel Mezzogiorno a sostegno del Terzo Settore;Misura;Investimento;Sovvenzione;PCM - DIP POLITICHE DI COESIONE;220000000;0;0;220000000
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.1;M5C3I1.4;M5C3I1.04.01;Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore RFI;Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;95700000;0;95700000;0
PNRR;M5;Inclusione e coesione;M5C3;Interventi speciali per la coesione territoriale;M5C3I1.4;M5C3I1.04;Investimenti infrastrutturali per le Zone Economiche Speciali (ZES);M5C3I1.4.2;M5C3I1.4;M5C3I1.04.02;"Investimenti infrastrutturali per Zone Economiche Speciali - Soggetto attuatore Anas
";Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;17000000;0;17000000;0
