Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco Submisura;Descrizione Submisura;Tipo Livello;Investimento o Riforma;Prestito o Sovvenzione;Amministrazione Titolare;Importo Totale;Importo Progetti in essere;Importo FSC;Importo Progetti nuovi
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R3.1;M2C2R3.01;Semplificazione amministrativa e riduzione degli ostacoli normativi alla diffusione dell'idrogeno;M2C2R3.1;M2C2R3;M2C2R3.01.00;Semplificazione amministrativa e riduzione degli ostacoli normativi alla diffusione dell'idrogeno;Misura;Riforma;Sovvenzione;MITE - Min Trans Eco;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R3.2;M2C2R3.02;Misure volte a promuovere la competitività dell'idrogeno;M2C2R3.2;M2C2R4;M2C2R3.02.00;Misure volte a promuovere la competitività dell'idrogeno;Misura;Riforma;Sovvenzione;MITE - Min Trans Eco;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R4.1;M2C2R4.01;Procedure più rapide per la valutazione dei progetti nel settore dei sistemi di trasporto pubblico locale con impianti fissi e nel settore del trasporto rapido di massa;M2C2R4.1;M2C2R5;M2C2R4.01.00;Procedure più rapide per la valutazione dei progetti nel settore dei sistemi di trasporto pubblico locale con impianti fissi e nel settore del trasporto rapido di massa;Misura;Riforma;Sovvenzione;MIMS - Min Infr Mob;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I1.1;M2C3I1.01;Costruzione di nuove scuole mediante la sostituzione di edifici;M2C3I1.1;M2C3I1.1;M2C3I1.01.00;Costruzione di nuove scuole mediante la sostituzione di edifici;Misura;Investimento;Prestito;MI - Min Istruzione;800000000;0;200000000;600000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I1.2;M2C3I1.02;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;M2C3I1.2;M2C3I1.2;M2C3I1.02.00;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;Misura;Investimento;Prestito;MG - MIN GIUSTIZIA;411739000;0;0;411739000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I2.1;M2C3I2.01;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;M2C3I2.1;M2C3I2.1;M2C3I2.01.00;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;Misura;Investimento;Sovvenzione;MITE - Min Trans Eco;13950000000;10255000000;0;3695000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I3.1;M2C3I3.01;Promozione di un teleriscaldamento efficiente;M2C3I3.1;M2C3I3.1;M2C3I3.01.00;Promozione di un teleriscaldamento efficiente;Misura;Investimento;Prestito;MITE - Min Trans Eco;200000000;0;0;200000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3R1.1;M2C3R1.01;Semplificazione e accelerazione delle procedure per la realizzazione di interventi per l’efficientamento energetico;M2C3R1.1;M2C3R1.1;M2C3R1.01.00;Semplificazione e accelerazione delle procedure per la realizzazione di interventi per l’efficientamento energetico;Misura;Riforma;Sovvenzione;MITE - Min Trans Eco;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I1.1;M2C4I1.01;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;M2C4I1.1;M2C4I1.1;M2C4I1.01.00;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;Misura;Investimento;Prestito;MITE - Min Trans Eco;500000000;0;0;500000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.A;M2C4I2.1;M2C4I2.01.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;Submisura;Investimento;Prestito;MITE - Min Trans Eco;1287100000;1287100000;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.B;M2C4I2.1;M2C4I2.01.02;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;Submisura;Investimento;Prestito;PCM - Dip Prot Civil;1200000000;400000000;0;800000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;Misura;Investimento;Prestito;MINT - Min Interno;6000000000;6000000000;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.1;M2C4I3.01;Tutela e valorizzazione del verde urbano ed extraurbano;M2C4I3.1;M2C4I3.1;M2C4I3.01.00;Tutela e valorizzazione del verde urbano ed extraurbano;Misura;Investimento;Prestito;MITE - Min Trans Eco;330000000;30000000;0;300000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.A;M2C4I3.2;M2C4I3.02.01;Digitalizzazione dei parchi nazionali. Conservazione della natura - monitoraggio delle pressioni e delle minacce su specie e habitat e del cambiamento climatico;Submisura;Investimento;Prestito;MITE - Min Trans Eco;82000000;0;0;82000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.B;M2C4I3.2;M2C4I3.02.02;Digitalizzazione dei parchi nazionali. Servizi digitali ai visitatori dei parchi nazionali e delle aree marine protette;Submisura;Investimento;Sovvenzione;MITE - Min Trans Eco;14000000;0;0;14000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.C;M2C4I3.2;M2C4I3.02.03;Digitalizzazione dei parchi nazionali. Semplificazione amministrativa - Digitalizzazione e semplificazione delle procedure per i servizi forniti dai Parchi e dalle Aree Marine Protette.;Submisura;Investimento;Sovvenzione;MITE - Min Trans Eco;4000000;0;0;4000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.3;M2C4I3.03;Rinaturazione dell'area del Po;M2C4I3.3;M2C4I3.3;M2C4I3.03.00;Rinaturazione dell'area del Po;Misura;Investimento;Prestito;MITE - Min Trans Eco;357000000;0;0;357000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.4;M2C4I3.04;"Bonifica del ""suolo dei siti orfani""";M2C4I3.4;M2C4I3.4;M2C4I3.04.00;"Bonifica del ""suolo dei siti orfani""";Misura;Investimento;Prestito;MITE - Min Trans Eco;500000000;0;0;500000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.5;M2C4I3.05;Ripristino e tutela dei fondali e degli habitat marini;M2C4I3.5;M2C4I3.5;M2C4I3.05.00;Ripristino e tutela dei fondali e degli habitat marini;Misura;Investimento;Prestito;MITE - Min Trans Eco;400000000;0;0;400000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.1;M2C4I4.01;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;M2C4I4.1;M2C4I4.1;M2C4I4.01.00;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;Misura;Investimento;Prestito;MIMS - Min Infr Mob;2000000000;1100000000;0;900000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.2;M2C4I4.02;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;M2C4I4.2;M2C4I4.2;M2C4I4.02.00;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;Misura;Investimento;Prestito;MIMS - Min Infr Mob;900000000;0;0;900000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.3;M2C4I4.03;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;M2C4I4.3;M2C4I4.3;M2C4I4.03.00;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;Misura;Investimento;Prestito;MIPAAF - Min Pol Agr;880000000;360000000;0;520000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.4;M2C4I4.04;Investimenti in fognatura e depurazione;M2C4I4.4;M2C4I4.4;M2C4I4.04.00;Investimenti in fognatura e depurazione;Misura;Investimento;Prestito;MITE - Min Trans Eco;600000000;0;0;600000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R2.1;M2C4R2.01;Semplificazione e accelerazione delle procedure per l'attuazione degli interventi contro il dissesto idrogeologico;M2C4R2.1;M2C4R2.1;M2C4R2.01.00;Semplificazione e accelerazione delle procedure per l'attuazione degli interventi contro il dissesto idrogeologico;Misura;Riforma;Sovvenzione;MITE - Min Trans Eco;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R3.1;M2C4R3.01;Adozione di programmi nazionali di controllo dell'inquinamento atmosferico;M2C4R3.1;M2C4R3.1;M2C4R3.01.00;Adozione di programmi nazionali di controllo dell'inquinamento atmosferico;Misura;Riforma;Prestito;MITE - Min Trans Eco;0;0;0;0
