Codice Univoco submisura;CUP ;Tipo Tag Clima;Campo d'intervento Clima;Coefficiente TAG Clima;Tipo Tag Digitale;Campo d'intervento Digitale;Coefficiente TAG Digitale
M1C2I5.01.01;E81B21012450006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E21B21007320006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E21B21009120006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21011660006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21010520006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E41B21013830006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E31B21010280006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E71B21009560006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E61B21009470006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E21B21007970006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21008680006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21008350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21010650006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21007150006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E21B21007980006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E91B21009850006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21009950006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21012880006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21011700006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E31B21011060006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E61B21009830006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21011470006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21013610006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E31B21011710006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21012330006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E31B21012180006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21010290006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21014740006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21011000006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006870006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21012460006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21010300006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E91B21010570006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21012920006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006880006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21012470006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006420006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21012890006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E11B21011010006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E51B21006890006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E21B21008630006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E31B21010310006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21012900006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E21B21008330006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21010770006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E61B21009840006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006430006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E31B21012910006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21007160006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21011070006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21013840006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E11B21009780006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21010660006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21011020006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21012340006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21012480006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21008230006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21012310006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21011030006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21010530006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21011620006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011480006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21012320006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21011720006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E21B21007990006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E61B21009850006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21008360006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E71B21009570006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E71B21008240006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21012350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21013850006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21009960006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21014750006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21008250006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008940006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E51B21008340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21009970006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E61B21010670006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21011670006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21010780006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E41B21015190006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21008240006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21012330006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21011680006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E71B21007750006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21009950006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21010320006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21012340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21008260006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E31B21011080006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E41B21015200006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21010330006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21009130006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21011690006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21010790006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21008350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011490006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21012920006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E71B21008270006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21010540006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21014180006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E91B21008250006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E51B21007990006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21011730006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E91B21008940006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E61B21011100006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011500006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E91B21010580006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21011040006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E11B21010550006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E61B21011110006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21009980006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21010680006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21011740006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21008950006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21015210006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011510006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21012350006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E61B21009480006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008950006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21015220006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E21B21007330006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E91B21010590006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E11B21011050006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006900006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21013260006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21010340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21010690006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21012930006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008960006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21015230006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E21B21007340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E71B21009580006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E21B21008340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21011090006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21012640006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011520006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21014760006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E41B21012940006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21011100006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21015240006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011530006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E71B21009590006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
